unix,date,symbol,open,high,low,close,Volume BTC,Volume USD,
1.58E+12,1-Mar-20,BTC/USD,8619.7,8753.5,8410.01,8605.01,871.9755983,7503358.744,1-Mar-20
1.58E+12,2-Mar-20,BTC/USD,8605.01,8970.26,8596.18,8877.81,1124.044809,9979056.249,2-Mar-20
1.58E+12,3-Mar-20,BTC/USD,8877.81,8910.6,8665.01,8787.27,1091.920574,9595000.899,3-Mar-20
1.58E+12,4-Mar-20,BTC/USD,8787.27,8956.18,8670,8882.25,1283.908684,11403997.91,4-Mar-20
1.58E+12,5-Mar-20,BTC/USD,8882.25,9168.62,8876.79,9049.04,1573.527576,14238913.98,5-Mar-20
1.58E+12,6-Mar-20,BTC/USD,9049.04,9180.5,9024.59,9120,696.4971301,6352053.826,6-Mar-20
1.58E+12,7-Mar-20,BTC/USD,9120,9225,8720,8757.45,699.6871092,6127474.875,7-Mar-20
1.58E+12,8-Mar-20,BTC/USD,8757.45,8760,8000.02,8074.97,2074.532196,16751785.24,8-Mar-20
1.58E+12,9-Mar-20,BTC/USD,8074.97,8074.97,7310,7908.79,5202.436017,41144973.95,9-Mar-20
1.58E+12,10-Mar-20,BTC/USD,7908.79,8153.88,7705,7926,3226.574663,25573830.78,10-Mar-20
1.58E+12,11-Mar-20,BTC/USD,7926,8020,7575.01,7656.57,2526.823682,19346802.4,11-Mar-20
1.58E+12,12-Mar-20,BTC/USD,7656.57,7656.57,3901.25,5301.14,26579.74243,140902935.8,12-Mar-20
1.58E+12,13-Mar-20,BTC/USD,5301.14,6000,4812.74,5607.46,10535.13674,59075357.85,13-Mar-20
1.58E+12,14-Mar-20,BTC/USD,5607.46,5607.46,5051.95,5168.42,3445.859762,17809650.51,14-Mar-20
1.58E+12,15-Mar-20,BTC/USD,5168.42,5987.11,5168.42,5258.08,5712.993975,30039379.36,15-Mar-20
1.58E+12,16-Mar-20,BTC/USD,5258.08,5424.82,4428.83,5347.41,14638.84525,78279907.49,16-Mar-20
1.58E+12,17-Mar-20,BTC/USD,5347.41,5563.18,5075,5415.14,4937.319727,26736277.55,17-Mar-20
1.58E+12,18-Mar-20,BTC/USD,5415.14,5500,5019.72,5305,6119.046558,32461541.99,18-Mar-20
1.58E+12,19-Mar-20,BTC/USD,5305,6436.99,5296.04,6169,8527.689607,52607317.19,19-Mar-20
1.58E+12,20-Mar-20,BTC/USD,6169,6961.65,5660.77,6262.57,8538.17482,53470917.48,20-Mar-20
1.58E+12,21-Mar-20,BTC/USD,6262.57,6464.21,5863.67,6362.46,2930.037468,18642246.19,21-Mar-20
1.58E+12,22-Mar-20,BTC/USD,6362.46,6416.5,5689.92,5963.72,4750.993184,28333593.07,22-Mar-20
1.58E+12,23-Mar-20,BTC/USD,5963.72,6711.19,5748.39,6560.95,8564.197969,56189274.66,23-Mar-20
1.59E+12,24-Mar-20,BTC/USD,6560.95,6866.7,6405,6577.72,6312.89654,41524465.83,24-Mar-20
1.59E+12,25-Mar-20,BTC/USD,6577.72,6977.69,6471.08,6747.55,4540.1262,30634728.54,25-Mar-20
1.59E+12,26-Mar-20,BTC/USD,6747.55,6869.5,6530.01,6821.95,2263.057246,15438463.38,26-Mar-20
1.59E+12,27-Mar-20,BTC/USD,6821.95,6850,6071.87,6127.86,2960.203444,18139712.27,27-Mar-20
1.59E+12,28-Mar-20,BTC/USD,6127.86,6334.28,6038.09,6219.79,1440.854602,8961813.044,28-Mar-20
1.59E+12,29-Mar-20,BTC/USD,6219.79,6226.64,5857.41,6011.5,2167.778007,13031597.49,29-Mar-20
1.59E+12,30-Mar-20,BTC/USD,6011.5,6629.18,6000,6450,2952.403882,19043005.04,30-Mar-20
1.59E+12,31-Mar-20,BTC/USD,6450,6519.21,6256.87,6383.69,1522.942312,9721991.609,31-Mar-20
1.59E+12,1-Apr-20,BTC/USD,6383.69,6767.57,6156.47,6623.92,3049.063349,20196751.7,1-Apr-20
1.59E+12,2-Apr-20,BTC/USD,6623.92,7273,6585.17,6787.4,5005.895472,33977014.93,2-Apr-20
1.59E+12,3-Apr-20,BTC/USD,6787.4,7048.72,6609.47,6702.98,2772.697373,18585335.04,3-Apr-20
1.59E+12,4-Apr-20,BTC/USD,6702.98,7016,6658.68,6802.53,1760.568541,11976320.32,4-Apr-20
1.59E+12,5-Apr-20,BTC/USD,6802.53,6895.69,6678.6,6848.94,1303.232758,8925762.965,5-Apr-20
1.59E+12,6-Apr-20,BTC/USD,6848.94,7465,6848.94,7329.68,3955.679662,28993866.1,6-Apr-20
1.59E+12,7-Apr-20,BTC/USD,7329.68,7468.42,7078,7355.98,2118.958484,15587016.23,7-Apr-20
1.59E+12,8-Apr-20,BTC/USD,7355.98,7432.23,7207.5,7291.99,2373.547701,17307886.1,8-Apr-20
1.59E+12,9-Apr-20,BTC/USD,7291.99,7366.28,7115.04,7181.24,2248.290853,16145516.21,9-Apr-20
1.59E+12,10-Apr-20,BTC/USD,7181.24,7181.24,6755,6922.02,2547.078278,17630926.78,10-Apr-20
1.59E+12,11-Apr-20,BTC/USD,6922.02,6954.63,6775,6819.05,919.4380004,6269693.697,11-Apr-20
1.59E+12,12-Apr-20,BTC/USD,6819.05,7203.19,6562,6688.22,2323.321289,15538883.91,12-Apr-20
1.59E+12,13-Apr-20,BTC/USD,6688.22,6924,6621.21,6903.82,2543.09227,17557051.27,13-Apr-20
1.59E+12,14-Apr-20,BTC/USD,6903.82,6987.94,6775,6911.93,1771.509927,12244552.61,14-Apr-20
1.59E+12,15-Apr-20,BTC/USD,6911.93,6936.12,6472.26,6661.49,2575.766143,17158440.4,15-Apr-20
1.59E+12,16-Apr-20,BTC/USD,6661.49,7219.34,6633.72,7095.71,4688.639059,33269223.06,16-Apr-20
1.59E+12,17-Apr-20,BTC/USD,7095.71,7159.64,7000.67,7104.85,1408.373987,10006285.92,17-Apr-20
1.59E+12,18-Apr-20,BTC/USD,7104.85,7303.13,7071.77,7247.14,1201.990626,8710994.343,18-Apr-20
1.59E+12,19-Apr-20,BTC/USD,7247.14,7256.62,7069,7180.39,785.3646878,5639224.75,19-Apr-20
1.59E+12,20-Apr-20,BTC/USD,7180.39,7231.9,6757.15,6868.43,2646.371328,18176416.22,20-Apr-20
1.59E+12,21-Apr-20,BTC/USD,6868.43,6964.23,6763.24,6876.85,2435.159128,16746224.05,21-Apr-20
1.59E+12,22-Apr-20,BTC/USD,6876.85,7193.5,6859.66,7126.88,1822.925968,12991774.62,22-Apr-20
1.59E+12,23-Apr-20,BTC/USD,7126.88,7777.76,7033.93,7531.48,3383.138596,25480040.68,23-Apr-20
1.59E+12,24-Apr-20,BTC/USD,7531.48,7615.36,7395.25,7531.4,1959.851227,14760423.53,24-Apr-20
1.59E+12,25-Apr-20,BTC/USD,7531.4,7715.53,7482.77,7575.1,791.5469089,5996046.99,25-Apr-20
1.59E+12,26-Apr-20,BTC/USD,7575.1,7812.07,7480.08,7740.35,1370.622056,10609094.43,26-Apr-20
1.59E+12,27-Apr-20,BTC/USD,7740.35,7803.99,7637.17,7719.16,1239.893536,9570936.588,27-Apr-20
1.59E+12,28-Apr-20,BTC/USD,7719.16,7877.49,7675.55,7828.44,1752.122702,13716387.44,28-Apr-20
1.59E+12,29-Apr-20,BTC/USD,7828.44,9303.71,7820.38,9303,6668.982725,62041546.29,29-Apr-20
1.59E+12,30-Apr-20,BTC/USD,9303,9473.55,8411,8670,5055.712522,43833027.57,30-Apr-20
1.59E+12,1-May-20,BTC/USD,8670,9070.65,8660.44,8838.82,3211.390135,28384899.35,1-May-20
1.59E+12,2-May-20,BTC/USD,8838.82,9205.85,8777.73,9144.68,1181.048156,10800307.45,2-May-20
1.59E+12,3-May-20,BTC/USD,9144.68,9159.4,8645.12,8733.73,1930.191468,16857771.13,3-May-20
1.59E+12,4-May-20,BTC/USD,8733.73,8975.52,8535.99,8866.02,2036.77511,18058088.86,4-May-20
1.59E+12,5-May-20,BTC/USD,8866.02,9122.68,8775.66,8981.5,2712.182836,24359470.14,5-May-20
1.59E+12,6-May-20,BTC/USD,8981.5,9415,8966.75,9303.28,3992.516489,37143498.8,6-May-20
1.59E+12,7-May-20,BTC/USD,9303.28,10080,9241.81,9944.62,6026.189934,59928168.95,7-May-20
1.59E+12,8-May-20,BTC/USD,9944.62,10029.61,9713.39,9874.08,3770.425313,37229481.18,8-May-20
1.59E+12,9-May-20,BTC/USD,9874.08,9885.94,8133.88,8641.42,5359.163842,46310785.61,9-May-20
1.59E+12,10-May-20,BTC/USD,8641.42,8910.83,8259,8705.73,3230.111569,28120479.19,10-May-20
1.59E+12,11-May-20,BTC/USD,8705.73,9176.2,8200,8723.37,6641.275996,57934307.78,11-May-20
1.59E+12,12-May-20,BTC/USD,8723.37,8983.6,8618.75,8917.17,2615.520543,23323041.32,12-May-20
1.59E+12,13-May-20,BTC/USD,8917.17,9416.89,8837.26,9359.71,2316.252985,21679456.23,13-May-20
1.59E+12,14-May-20,BTC/USD,9359.71,9950,9242.96,9491.62,4256.50621,40401139.48,14-May-20
1.59E+12,15-May-20,BTC/USD,9491.62,9722.13,9117.41,9432.45,2545.108373,24006607.48,15-May-20
1.59E+12,16-May-20,BTC/USD,9432.45,9583.75,9265.34,9543.68,794.2758787,7580314.818,16-May-20
1.59E+12,17-May-20,BTC/USD,9543.68,9955.32,9457.3,9859.74,1536.572735,15150207.66,17-May-20
1.59E+12,18-May-20,BTC/USD,9859.74,9909.33,9452.5,9518.31,1831.320602,17431077.2,18-May-20
1.59E+12,19-May-20,BTC/USD,9518.31,9900,9467.86,9722.01,1860.004104,18082978.5,19-May-20
1.59E+12,20-May-20,BTC/USD,9722.01,9845.15,9302.03,9465.2,2334.01981,22091964.3,20-May-20
1.59E+12,21-May-20,BTC/USD,9465.2,9527.79,8802,8980.03,3146.769043,28258080.41,21-May-20
1.59E+12,22-May-20,BTC/USD,8980.03,9310,8927.52,9287.48,1267.483541,11771728.04,22-May-20
1.59E+12,23-May-20,BTC/USD,9287.48,9310,9091.94,9205.97,668.2393119,6151791.059,23-May-20
1.59E+12,24-May-20,BTC/USD,9205.97,9302.16,8640,8786.3,1408.258149,12373378.57,24-May-20
1.59E+12,25-May-20,BTC/USD,8786.3,8975.87,8675.73,8898.77,1259.708401,11209855.33,25-May-20
1.59E+12,26-May-20,BTC/USD,8898.77,9015.46,8699,8825.24,1903.379116,16797777.51,26-May-20
1.59E+12,27-May-20,BTC/USD,8825.24,9289.16,8825.24,9167.35,1965.086706,18014637.61,27-May-20
1.59E+12,28-May-20,BTC/USD,9167.35,9600,9113.47,9515.67,2339.805124,22264813.43,28-May-20
1.59E+12,29-May-20,BTC/USD,9515.67,9589,9329.41,9387.92,1475.517897,13852043.97,29-May-20
1.59E+12,30-May-20,BTC/USD,9387.92,9750.32,9387.92,9585.16,1325.839552,12708384.24,30-May-20
1.59E+12,31-May-20,BTC/USD,9585.16,9635.93,9385,9548.6,960.237481,9168923.611,31-May-20
1.59E+12,1-Jun-20,BTC/USD,9548.6,10425,9500,10101,5238.794123,52917059.44,1-Jun-20
1.59E+12,2-Jun-20,BTC/USD,10101,10184.1,9260.51,9490.86,5617.274126,53312762.31,2-Jun-20
1.59E+12,3-Jun-20,BTC/USD,9490.86,9690.99,9387.81,9673.24,1538.975051,14886875.02,3-Jun-20
1.59E+12,4-Jun-20,BTC/USD,9673.24,9888,9452.5,9801.22,2464.057155,24150766.27,4-Jun-20
1.59E+12,5-Jun-20,BTC/USD,9801.22,9860.33,9533.12,9629.73,2012.290674,19377815.87,5-Jun-20
1.59E+12,6-Jun-20,BTC/USD,9629.73,9740.43,9580,9686.14,606.2702083,5872418.115,6-Jun-20
1.59E+12,7-Jun-20,BTC/USD,9686.14,9815,9375,9727.5,1440.598671,14013423.58,7-Jun-20
1.59E+12,8-Jun-20,BTC/USD,9727.5,10189.59,9558.89,9682.47,2379.227852,23036802.3,8-Jun-20
1.59E+12,9-Jun-20,BTC/USD,9682.47,9839.98,9628.61,9757.9,1432.869172,13981794.1,9-Jun-20
1.59E+12,10-Jun-20,BTC/USD,9757.9,10013.75,9670,9891.06,3018.847127,29859598.06,10-Jun-20
1.59E+12,11-Jun-20,BTC/USD,9891.06,9919.77,9041.96,9349.62,4176.991136,39053279.86,11-Jun-20
1.59E+12,12-Jun-20,BTC/USD,9349.62,9555.54,9302.11,9411.45,1787.38621,16821895.95,12-Jun-20
1.59E+12,13-Jun-20,BTC/USD,9411.45,9499.12,9352.71,9431.18,449.1891453,4236383.684,13-Jun-20
1.59E+12,14-Jun-20,BTC/USD,9431.18,9445.15,9132.5,9147.94,961.1687739,8792714.274,14-Jun-20
1.59E+12,15-Jun-20,BTC/USD,9147.94,9586.61,8902.5,9564.41,3374.902353,32278949.81,15-Jun-20
1.59E+12,16-Jun-20,BTC/USD,9564.41,9584.07,9400.02,9449.29,1537.939763,14532438.82,16-Jun-20
1.59E+12,17-Jun-20,BTC/USD,9449.29,9562.16,9235,9422.55,1332.744335,12557850.13,17-Jun-20
1.59E+12,18-Jun-20,BTC/USD,9422.55,9481,9233,9264.76,1010.343166,9360586.951,18-Jun-20
1.59E+12,19-Jun-20,BTC/USD,9264.76,9429.19,9247.79,9322.18,1551.860169,14466719.83,19-Jun-20
1.59E+12,20-Jun-20,BTC/USD,9322.18,9402.21,9167.75,9369.97,743.9195721,6970504.073,20-Jun-20
1.59E+12,21-Jun-20,BTC/USD,9369.97,9419.04,9273.03,9377.5,466.5906705,4375454.013,21-Jun-20
1.59E+12,22-Jun-20,BTC/USD,9377.5,9786.19,9369.62,9657,1749.836431,16898170.41,22-Jun-20
1.59E+12,23-Jun-20,BTC/USD,9657,9696.56,9580.27,9647.69,1495.55708,14428671.08,23-Jun-20
1.59E+12,24-Jun-20,BTC/USD,9647.69,9666,8981.97,9081.56,3222.133327,29261997.14,24-Jun-20
1.59E+12,25-Jun-20,BTC/USD,9081.56,9335.73,9073.22,9234.9,1730.052634,15976863.07,25-Jun-20
1.59E+12,26-Jun-20,BTC/USD,9234.9,9262.74,9029.57,9152.19,1866.285812,17080602.35,26-Jun-20
1.59E+12,27-Jun-20,BTC/USD,9152.19,9184.54,8825,8968.46,1157.957684,10385097.17,27-Jun-20
1.59E+12,28-Jun-20,BTC/USD,8968.46,9190,8947.61,9095.03,542.2464073,4931747.342,28-Jun-20
1.59E+12,29-Jun-20,BTC/USD,9095.03,9237.44,9018.47,9163.46,1690.093091,15487100.43,29-Jun-20
1.59E+12,30-Jun-20,BTC/USD,9163.46,9190.25,9061.78,9138.14,1161.816842,10616844.96,30-Jun-20
1.59E+12,1-Jul-20,BTC/USD,9138.14,9298,9050,9243.71,2265.668878,20943186.06,1-Jul-20
1.59E+12,2-Jul-20,BTC/USD,9243.71,9258.68,8940,9091,1901.986268,17290957.16,2-Jul-20
1.59E+12,3-Jul-20,BTC/USD,9091,9134.33,9042.8,9088.22,1072.705963,9748987.79,3-Jul-20
1.59E+12,4-Jul-20,BTC/USD,9088.22,9196.69,9045.21,9132.43,414.8256502,3788366.212,4-Jul-20
1.59E+12,5-Jul-20,BTC/USD,9132.43,9134.97,8914.04,9095.07,636.4400386,5788466.702,5-Jul-20
1.59E+12,6-Jul-20,BTC/USD,9095.07,9380.92,9084.77,9301.44,1842.61481,17138971.1,6-Jul-20
1.59E+12,7-Jul-20,BTC/USD,9301.44,9327.41,9205.67,9303.98,1581.421359,14713512.7,7-Jul-20
1.59E+12,8-Jul-20,BTC/USD,9303.98,9493.02,9257.77,9390.93,1802.21179,16924444.77,8-Jul-20
1.59E+12,9-Jul-20,BTC/USD,9390.93,9434.09,9165.68,9219.22,1971.263407,18173511.03,9-Jul-20
1.59E+12,10-Jul-20,BTC/USD,9219.22,9320,9125,9267.7,1479.315966,13709856.58,10-Jul-20
1.59E+12,11-Jul-20,BTC/USD,9267.7,9293.01,9182.89,9279.06,688.4176645,6387868.814,11-Jul-20
1.59E+12,12-Jul-20,BTC/USD,9279.06,9346.54,9159.05,9272.81,750.9134751,6963077.981,12-Jul-20
1.59E+12,13-Jul-20,BTC/USD,9272.81,9345.58,9197.22,9215.14,1461.100564,13464246.25,13-Jul-20
1.59E+12,14-Jul-20,BTC/USD,9215.14,9283.7,9091.76,9235.59,1716.895134,15856539.53,14-Jul-20
1.59E+12,15-Jul-20,BTC/USD,9235.59,9249.96,9154.9,9197.6,1770.70325,16286220.21,15-Jul-20
1.59E+12,16-Jul-20,BTC/USD,9197.6,9212.24,9033,9113.55,1880.804665,17140807.35,16-Jul-20
1.59E+12,17-Jul-20,BTC/USD,9113.55,9221.85,9075,9142.64,1540.59505,14085105.92,17-Jul-20
1.60E+12,18-Jul-20,BTC/USD,9142.64,9219.35,9131.85,9160.1,680.7061689,6235336.578,18-Jul-20
1.60E+12,19-Jul-20,BTC/USD,9160.1,9244.19,9108.32,9194.56,573.4742511,5272843.41,19-Jul-20
1.60E+12,20-Jul-20,BTC/USD,9194.56,9210,9135,9182.44,1420.657525,13045102.48,20-Jul-20
1.60E+12,21-Jul-20,BTC/USD,9182.44,9437.68,9180,9368.93,2197.124079,20584701.7,21-Jul-20
1.60E+12,22-Jul-20,BTC/USD,9368.93,9565.24,9281.59,9511.62,1719.513831,16355362.15,22-Jul-20
1.60E+12,23-Jul-20,BTC/USD,9511.62,9676,9455.86,9574.13,1953.198337,18700174.8,23-Jul-20
1.60E+12,24-Jul-20,BTC/USD,9574.13,9650,9482.06,9595.08,1606.522337,15414710.35,24-Jul-20
1.60E+12,25-Jul-20,BTC/USD,9595.08,9747.23,9576.88,9690.92,798.8411566,7741505.741,25-Jul-20
1.60E+12,26-Jul-20,BTC/USD,9690.92,10331.99,9673.48,10264.64,3183.130241,32673686,26-Jul-20
1.60E+12,27-Jul-20,BTC/USD,10264.64,11417.66,10132.41,10987.18,6025.129529,66199182.66,27-Jul-20
1.60E+12,28-Jul-20,BTC/USD,10987.18,11199.23,10590,10978.28,4655.351659,51107754.01,28-Jul-20
1.60E+12,29-Jul-20,BTC/USD,10978.28,11360,10930,11014.93,3493.316377,38478635.36,29-Jul-20
1.60E+12,30-Jul-20,BTC/USD,11014.93,11195.34,10828.11,10992.36,2359.94021,25941312.37,30-Jul-20
1.60E+12,31-Jul-20,BTC/USD,10992.36,11463.6,10992.36,11374.67,2832.090052,32214089.76,31-Jul-20
1.60E+12,1-Aug-20,BTC/USD,11374.67,12024,11344.31,12013.1,1737.679379,20874916.15,1-Aug-20
1.60E+12,2-Aug-20,BTC/USD,12013.1,12132.11,10582.32,11126.07,3494.902488,38884529.73,2-Aug-20
1.60E+12,3-Aug-20,BTC/USD,11126.07,11488.59,11126.07,11266.38,1951.627884,21987781.37,3-Aug-20
1.60E+12,4-Aug-20,BTC/USD,11266.38,11330.06,11012.51,11249.4,1727.451743,19432795.64,4-Aug-20
1.60E+12,5-Aug-20,BTC/USD,11249.4,11822.22,11234.55,11668.82,2621.374329,30588345.2,5-Aug-20
1.60E+12,6-Aug-20,BTC/USD,11668.82,11921.63,11580.01,11840.01,2341.271512,27720678.12,6-Aug-20
1.60E+12,7-Aug-20,BTC/USD,11840.01,11861.35,11353.07,11564.69,2161.80443,25000598.07,7-Aug-20
1.60E+12,8-Aug-20,BTC/USD,11564.69,11822.22,11540.94,11751.25,863.672313,10149229.27,8-Aug-20
1.60E+12,9-Aug-20,BTC/USD,11751.25,12099,11540.07,12040.15,1177.036604,14171697.27,9-Aug-20
1.60E+12,10-Aug-20,BTC/USD,12040.15,12087.79,11500,11840.01,2625.332308,31083960.78,10-Aug-20
1.60E+12,11-Aug-20,BTC/USD,11840.01,11874.38,11132.5,11370,3359.915382,38202237.89,11-Aug-20
1.60E+12,12-Aug-20,BTC/USD,11370,11675.52,11155.13,11577.47,2014.052226,23317629.22,12-Aug-20
1.60E+12,13-Aug-20,BTC/USD,11577.47,11852.09,11280,11749.18,2079.834595,24436351.02,13-Aug-20
1.60E+12,14-Aug-20,BTC/USD,11749.18,11988.23,11656.51,11904.01,1680.58824,20005739.22,14-Aug-20
1.60E+12,15-Aug-20,BTC/USD,11904.01,11984.02,11689.41,11931.31,737.6081592,8800631.606,15-Aug-20
1.60E+12,16-Aug-20,BTC/USD,11931.31,11945.4,11697,11850.89,778.8265407,9229787.663,16-Aug-20
1.60E+12,17-Aug-20,BTC/USD,11850.89,12475.91,11789.23,12319.38,3464.015581,42674524.27,17-Aug-20
1.60E+12,18-Aug-20,BTC/USD,12319.38,12323.68,11825.01,11842.01,2689.214821,31845708.8,18-Aug-20
1.60E+12,19-Aug-20,BTC/USD,11842.01,11922.7,11578.29,11709.74,1913.421609,22405669.55,19-Aug-20
1.60E+12,20-Aug-20,BTC/USD,11709.74,11899.99,11677.01,11868.71,1108.964645,13161979.77,20-Aug-20
1.60E+12,21-Aug-20,BTC/USD,11868.71,11879.12,11377,11476.51,2209.438715,25356645.51,21-Aug-20
1.60E+12,22-Aug-20,BTC/USD,11476.51,11696.37,11416.77,11610.61,548.6557132,6370227.51,22-Aug-20
1.60E+12,23-Aug-20,BTC/USD,11610.61,11714.17,11521.03,11682.41,349.5063859,4083076.898,23-Aug-20
1.60E+12,24-Aug-20,BTC/USD,11682.41,11827.21,11649.63,11673.96,1199.115297,13998424.01,24-Aug-20
1.60E+12,25-Aug-20,BTC/USD,11673.96,11702.98,11120,11367.78,1867.374039,21227897.25,25-Aug-20
1.60E+12,26-Aug-20,BTC/USD,11367.78,11820,11255,11393.67,1456.434991,16594139.66,26-Aug-20
1.60E+12,27-Aug-20,BTC/USD,11393.67,11592.99,11130.34,11381.24,1592.474653,18124336.22,27-Aug-20
1.60E+12,28-Aug-20,BTC/USD,11381.24,11557.14,11369.54,11509.36,1752.14739,20166095.08,28-Aug-20
1.60E+12,29-Aug-20,BTC/USD,11509.36,11651.07,11430.28,11615.75,551.8887797,6410602.092,29-Aug-20
1.60E+12,30-Aug-20,BTC/USD,11615.75,11728.41,11559.19,11684.13,791.9682637,9253460.149,30-Aug-20
1.60E+12,31-Aug-20,BTC/USD,11684.13,11777.77,11540.27,11700.34,1647.097733,19271603.49,31-Aug-20
1.60E+12,1-Sep-20,BTC/USD,11700.34,12068.59,11688.05,11843.67,2501.482093,29626728.42,1-Sep-20
1.60E+12,2-Sep-20,BTC/USD,11843.67,11900,11165.3,11372.36,3556.36364,40444247.61,2-Sep-20
1.60E+12,3-Sep-20,BTC/USD,11372.36,11478.95,10000,10292.3,5328.983373,54847495.57,3-Sep-20
1.60E+12,4-Sep-20,BTC/USD,10292.3,10634.4,9920,10412.23,4119.527842,42893471.38,4-Sep-20
1.60E+12,5-Sep-20,BTC/USD,10412.23,10502.34,9878,10176.76,1989.464677,20246304.55,5-Sep-20
1.60E+12,6-Sep-20,BTC/USD,10176.76,10358.04,10003.46,10209.95,827.9714785,8453547.397,6-Sep-20
1.60E+12,7-Sep-20,BTC/USD,10209.95,10441.64,9880.5,10306.55,1631.614222,16816313.56,7-Sep-20
1.60E+12,8-Sep-20,BTC/USD,10306.55,10331.9,9850.82,10027.59,2644.422787,26517187.49,8-Sep-20
1.60E+12,9-Sep-20,BTC/USD,10027.59,10418.11,10003.4,10382.57,1812.583876,18819278.97,9-Sep-20
1.60E+12,10-Sep-20,BTC/USD,10382.57,10501.25,10215.52,10229.56,1538.313762,15736272.93,10-Sep-20
1.60E+12,11-Sep-20,BTC/USD,10229.56,10416.84,10207.9,10349.41,1509.565378,15623111.01,11-Sep-20
1.60E+12,12-Sep-20,BTC/USD,10349.41,10561.09,10280,10561.09,809.9980887,8554462.715,12-Sep-20
1.60E+12,13-Sep-20,BTC/USD,10561.09,10586,10219.17,10363.86,996.6871778,10329526.37,13-Sep-20
1.60E+12,14-Sep-20,BTC/USD,10363.86,10830,10325,10761.95,1800.270142,19374417.25,14-Sep-20
1.60E+12,15-Sep-20,BTC/USD,10761.95,10935.25,10620,10778.31,1605.159768,17300909.58,15-Sep-20
1.60E+12,16-Sep-20,BTC/USD,10778.31,11101,10766.79,10872.99,1301.78014,14154242.44,16-Sep-20
1.60E+12,17-Sep-20,BTC/USD,10872.99,10981.55,10746.8,10935.43,1477.312681,16155049.41,17-Sep-20
1.60E+12,18-Sep-20,BTC/USD,10935.43,11040.38,10817.83,10978.68,1016.134315,11155813.48,18-Sep-20
1.60E+12,19-Sep-20,BTC/USD,10978.68,11182,10896.15,10947.97,672.0673173,7357772.828,19-Sep-20
1.60E+12,20-Sep-20,BTC/USD,10947.97,10996.68,10769.66,10966.22,599.7537446,6577031.509,20-Sep-20
1.60E+12,21-Sep-20,BTC/USD,10966.22,10997.85,10290.08,10459.33,2024.707469,21177083.57,21-Sep-20
1.60E+12,22-Sep-20,BTC/USD,10459.33,10582.64,10367.77,10484.6,1114.148599,11681402.4,22-Sep-20
1.60E+12,23-Sep-20,BTC/USD,10484.6,10542.9,10139,10302.43,1802.837675,18573608.94,23-Sep-20
1.60E+12,24-Sep-20,BTC/USD,10302.43,10792.33,10272.26,10671.04,2136.752354,22801369.84,24-Sep-20
1.60E+12,25-Sep-20,BTC/USD,10671.04,10763.39,10552.95,10712.07,1571.221898,16831038.96,25-Sep-20
1.60E+12,26-Sep-20,BTC/USD,10712.07,10829.17,10671.34,10787.07,418.7673821,4517273.065,26-Sep-20
1.60E+12,27-Sep-20,BTC/USD,10787.07,10957.15,10600,10894.13,797.4766815,8687814.64,27-Sep-20
1.60E+12,28-Sep-20,BTC/USD,10894.13,10945.86,10633.49,10688.15,1415.918249,15133546.63,28-Sep-20
1.60E+12,29-Sep-20,BTC/USD,10688.15,10870.06,10638.18,10750.01,1219.398884,13108550.2,29-Sep-20
1.60E+12,30-Sep-20,BTC/USD,10750.01,10859.32,10666.46,10802.58,1119.907552,12097890.92,30-Sep-20
1.60E+12,1-Oct-20,BTC/USD,10802.58,10934.11,10445.95,10640.95,2710.043755,28837440.09,1-Oct-20
1.60E+12,2-Oct-20,BTC/USD,10640.95,10665.06,10377.74,10556.56,1415.273045,14940414.82,2-Oct-20
1.60E+12,3-Oct-20,BTC/USD,10556.56,10605.81,10504.54,10555.06,501.7549351,5296053.446,3-Oct-20
1.60E+12,4-Oct-20,BTC/USD,10555.06,10741.92,10555.06,10672.37,518.5950995,5534638.782,4-Oct-20
1.60E+12,5-Oct-20,BTC/USD,10672.37,10801.39,10625,10773.28,1242.987271,13391049.91,5-Oct-20
1.60E+12,6-Oct-20,BTC/USD,10773.28,10791.81,10530.79,10582.74,1429.976855,15133073.26,6-Oct-20
1.60E+12,7-Oct-20,BTC/USD,10582.74,10686.2,10572.97,10649.71,1693.573575,18036067.44,7-Oct-20
1.60E+12,8-Oct-20,BTC/USD,10649.71,10961.71,10540,10893.63,1513.347954,16485852.68,8-Oct-20
1.60E+12,9-Oct-20,BTC/USD,10893.63,11493.8,10836.05,11411.07,2175.428646,24823968.56,9-Oct-20
1.60E+12,10-Oct-20,BTC/USD,11411.07,11432.44,11240.89,11338.97,665.1264199,7541848.521,10-Oct-20
1.60E+12,11-Oct-20,BTC/USD,11338.97,11448.83,11278.01,11392.64,800.6032812,9120984.965,11-Oct-20
1.60E+12,12-Oct-20,BTC/USD,11392.64,11729.62,11186.14,11460.05,1813.048171,20777622.69,12-Oct-20
1.60E+12,13-Oct-20,BTC/USD,11460.05,11565.05,11315.32,11400,1386.924033,15810933.98,13-Oct-20
1.60E+12,14-Oct-20,BTC/USD,11400,11554.34,11300,11385.71,1328.859575,15130009.75,14-Oct-20
1.60E+12,15-Oct-20,BTC/USD,11385.71,11620.88,11256.15,11514.22,1260.426649,14512829.73,15-Oct-20
1.60E+12,16-Oct-20,BTC/USD,11514.22,11514.22,11205.09,11372.39,1289.853844,14668720.95,16-Oct-20
1.60E+12,17-Oct-20,BTC/USD,11372.39,11412.13,11267.17,11378.23,565.5830601,6435334.142,17-Oct-20
