unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1.64629E+12,3/3/2022 8:00,SOL/USD,99.923,100.801,99.923,100.35,221.228962,22200.32634
1.6463E+12,3/3/2022 9:00,SOL/USD,100.35,100.35,99,99,32.744223,3241.678077
1.6463E+12,3/3/2022 10:00,SOL/USD,99,100.183,98.878,100.052,221.079108,22119.40691
1.64631E+12,3/3/2022 11:00,SOL/USD,100.052,100.746,99.792,99.808,168.986075,16866.16217
1.64631E+12,3/3/2022 12:00,SOL/USD,99.808,100.907,99.8,100.155,197.355807,19766.17085
1.64631E+12,3/3/2022 13:00,SOL/USD,100.155,100.548,99.25,99.572,622.672782,62000.77425
1.64632E+12,3/3/2022 14:00,SOL/USD,99.572,100.28,98.388,98.486,364.185287,35867.15218
1.64632E+12,3/3/2022 15:00,SOL/USD,98.486,98.726,95.111,95.953,1862.228276,178686.3898
1.64632E+12,3/3/2022 16:00,SOL/USD,95.953,96.157,95.21,95.674,438.231598,41927.36991
1.64633E+12,3/3/2022 17:00,SOL/USD,95.674,95.786,94.185,95.408,7282.722861,694830.0227
1.64633E+12,3/3/2022 18:00,SOL/USD,95.408,95.663,94.637,95,640.173046,60816.43937
1.64633E+12,3/3/2022 19:00,SOL/USD,95,95.52,94.584,94.989,775.911514,73703.0588
1.64634E+12,3/3/2022 20:00,SOL/USD,94.989,95.132,94.225,94.727,256.277382,24276.38756
1.64634E+12,3/3/2022 21:00,SOL/USD,94.727,95.373,94.419,95.256,422.424713,40238.48846
1.64634E+12,3/3/2022 22:00,SOL/USD,95.256,96.634,95.169,95.779,118.416149,11341.78034
1.64635E+12,3/3/2022 23:00,SOL/USD,95.779,96.202,95.434,95.694,289.480253,27701.52333
1.64635E+12,3/4/2022 0:00,SOL/USD,95.694,95.919,92,92.483,2251.123064,208190.6143
1.64636E+12,3/4/2022 1:00,SOL/USD,92.483,93.113,91.207,92.252,884.098215,81559.82853
1.64636E+12,3/4/2022 2:00,SOL/USD,92.252,92.485,91.614,91.81,397.228803,36469.5764
1.64636E+12,3/4/2022 3:00,SOL/USD,91.81,92.128,90.58,91.588,612.633864,56109.91034
1.64637E+12,3/4/2022 4:00,SOL/USD,91.588,91.869,90.803,91.744,448.89977,41183.8605
1.64637E+12,3/4/2022 5:00,SOL/USD,91.744,91.85,91.333,91.695,181.679514,16659.10304
1.64637E+12,3/4/2022 6:00,SOL/USD,91.695,92.249,91.581,92.001,169.395447,15584.55052
1.64638E+12,3/4/2022 7:00,SOL/USD,92.001,92.201,91.511,92.059,120.065074,11053.07065
1.64638E+12,3/4/2022 8:00,SOL/USD,92.059,92.806,90.594,92.229,167.251642,15425.45169
1.64638E+12,3/4/2022 9:00,SOL/USD,92.229,92.66,91.729,92.169,78.217866,7209.262491
1.64639E+12,3/4/2022 10:00,SOL/USD,92.169,93.32,92.169,93.157,1126.812646,104970.4857
1.64639E+12,3/4/2022 11:00,SOL/USD,93.157,93.757,92.739,93.114,30.687557,2857.441182
1.6464E+12,3/4/2022 12:00,SOL/USD,93.114,93.114,91.741,92.121,397.675442,36634.25939
1.6464E+12,3/4/2022 13:00,SOL/USD,92.121,93.441,91.768,92.069,91.313199,8407.114919
1.6464E+12,3/4/2022 14:00,SOL/USD,92.069,92.478,90.814,91.834,349.474141,32093.60826
1.64641E+12,3/4/2022 15:00,SOL/USD,91.834,92,90.734,91.355,358.69331,32768.42734
1.64641E+12,3/4/2022 16:00,SOL/USD,91.355,92.233,90.725,91.89,3132.36362,287832.893
1.64641E+12,3/4/2022 17:00,SOL/USD,91.89,92.771,91.554,92.167,388.968221,35850.03402
1.64642E+12,3/4/2022 18:00,SOL/USD,92.167,92.379,91.085,91.323,381.103393,34803.50516
1.64642E+12,3/4/2022 19:00,SOL/USD,91.323,91.323,88.389,88.575,2865.113189,253777.4007
1.64642E+12,3/4/2022 20:00,SOL/USD,88.575,89.425,87.906,88.974,1462.48832,130123.4358
1.64643E+12,3/4/2022 21:00,SOL/USD,88.974,89.138,88.548,88.805,190.918855,16954.54892
1.64643E+12,3/4/2022 22:00,SOL/USD,88.805,89.06,87,88.356,5278.500302,466387.1727
1.64643E+12,3/4/2022 23:00,SOL/USD,88.356,88.76,87.915,88.385,549.205052,48541.48852
1.64644E+12,3/5/2022 0:00,SOL/USD,88.385,88.427,86.235,86.235,376.892058,32501.28662
1.64644E+12,3/5/2022 1:00,SOL/USD,86.235,87.186,86.033,86.638,275.540907,23872.3131
1.64645E+12,3/5/2022 2:00,SOL/USD,86.638,87.32,86.544,87.151,103.625413,9031.058368
1.64645E+12,3/5/2022 3:00,SOL/USD,87.151,87.936,86.751,87.813,321.745942,28253.4764
1.64645E+12,3/5/2022 4:00,SOL/USD,87.813,87.825,86.928,87.334,158.611024,13852.13517
1.64646E+12,3/5/2022 5:00,SOL/USD,87.334,88.071,87.334,88.071,204.991941,18053.84524
1.64646E+12,3/5/2022 6:00,SOL/USD,88.071,88.827,88.071,88.222,139.052564,12267.4953
1.64646E+12,3/5/2022 7:00,SOL/USD,88.222,89.265,88.222,88.825,124.818705,11087.02147
1.64647E+12,3/5/2022 8:00,SOL/USD,88.825,89.101,88.301,89.05,179.091238,15948.07474
1.64647E+12,3/5/2022 9:00,SOL/USD,89.05,89.163,88.637,89.008,74.329328,6615.904827
1.64647E+12,3/5/2022 10:00,SOL/USD,89.008,89.095,87.905,88.765,18.075553,1604.476462
1.64648E+12,3/5/2022 11:00,SOL/USD,88.765,89.055,88.578,88.848,40.466831,3595.397001
1.64648E+12,3/5/2022 12:00,SOL/USD,88.848,89.711,88.848,89.106,276.952067,24678.09088
1.64649E+12,3/5/2022 13:00,SOL/USD,89.106,89.106,87.887,88.574,102.251286,9056.805406
1.64649E+12,3/5/2022 14:00,SOL/USD,88.574,89.192,88.302,89.192,463.87339,41373.7954
1.64649E+12,3/5/2022 15:00,SOL/USD,89.192,89.479,88.918,89.335,902.61519,80635.128
1.6465E+12,3/5/2022 16:00,SOL/USD,89.335,90.986,89.222,90.442,235.562603,21304.75294
1.6465E+12,3/5/2022 17:00,SOL/USD,90.442,91.148,90.024,90.105,111.762111,10070.32501
1.6465E+12,3/5/2022 18:00,SOL/USD,90.105,90.187,89.294,90.142,277.039686,24972.91138
1.64651E+12,3/5/2022 19:00,SOL/USD,90.142,90.435,89.826,90.311,45.126021,4075.376083
1.64651E+12,3/5/2022 20:00,SOL/USD,90.311,90.546,89.976,90.139,61.089817,5506.575015
1.64651E+12,3/5/2022 21:00,SOL/USD,90.139,90.139,89.362,89.362,334.131126,29858.62568
1.64652E+12,3/5/2022 22:00,SOL/USD,89.362,90,89.125,90,316.383605,28474.52445
1.64652E+12,3/5/2022 23:00,SOL/USD,90,90,89.39,89.785,160.004397,14365.99478
1.64652E+12,3/6/2022 0:00,SOL/USD,89.785,89.908,89.43,89.763,259.496489,23293.18334
1.64653E+12,3/6/2022 1:00,SOL/USD,89.763,89.999,89.102,89.102,176.305125,15709.13925
1.64653E+12,3/6/2022 2:00,SOL/USD,89.102,89.102,88.504,88.623,80.94585,7173.664065
1.64654E+12,3/6/2022 3:00,SOL/USD,88.623,88.8,87.553,87.93,364.908942,32086.44327
1.64654E+12,3/6/2022 4:00,SOL/USD,87.93,88.427,86.778,88.294,118.902353,10498.36436
1.64654E+12,3/6/2022 5:00,SOL/USD,88.294,88.568,88.164,88.164,55.043973,4852.896836
1.64655E+12,3/6/2022 6:00,SOL/USD,88.164,88.857,88.164,88.561,77.568646,6869.556858
1.64655E+12,3/6/2022 7:00,SOL/USD,88.561,88.666,88.042,88.52,55.187268,4885.176963
1.64655E+12,3/6/2022 8:00,SOL/USD,88.52,88.52,87.655,87.758,24.275728,2130.389338
1.64656E+12,3/6/2022 9:00,SOL/USD,87.758,87.941,86.781,86.781,92.594839,8035.472723
1.64656E+12,3/6/2022 10:00,SOL/USD,86.781,87,85.954,86.415,493.925036,42682.53199
1.64656E+12,3/6/2022 11:00,SOL/USD,86.415,87.019,86.004,86.988,73.925063,6430.59338
1.64657E+12,3/6/2022 12:00,SOL/USD,86.988,87.438,86.781,87.361,45.21709,3950.210199
1.64657E+12,3/6/2022 13:00,SOL/USD,87.361,88.117,87.15,87.72,377.874843,33147.18123
1.64658E+12,3/6/2022 14:00,SOL/USD,87.72,87.722,87.146,87.236,209.717042,18294.87588
1.64658E+12,3/6/2022 15:00,SOL/USD,87.236,87.453,86.525,87.294,373.0639,32566.24009
1.64658E+12,3/6/2022 16:00,SOL/USD,87.294,88.275,87.092,87.822,122.232732,10734.72299
1.64659E+12,3/6/2022 17:00,SOL/USD,87.822,87.822,86.88,87.204,130.253019,11358.58427
1.64659E+12,3/6/2022 18:00,SOL/USD,87.204,87.596,86.478,86.663,317.889068,27549.2203
1.64659E+12,3/6/2022 19:00,SOL/USD,86.663,86.663,84.936,85.45,875.383294,74801.50247
1.6466E+12,3/6/2022 20:00,SOL/USD,85.45,85.784,85.081,85.671,870.383482,74566.62329
1.6466E+12,3/6/2022 21:00,SOL/USD,85.671,86.213,85.447,85.576,237.913086,20359.65025
1.6466E+12,3/6/2022 22:00,SOL/USD,85.576,86.369,85.576,85.695,308.277215,26417.81594
1.64661E+12,3/6/2022 23:00,SOL/USD,85.695,85.933,84.247,84.62,1768.998012,149692.6118
1.64661E+12,3/7/2022 0:00,SOL/USD,84.62,84.639,82.046,83,1373.904266,114034.0541
1.64661E+12,3/7/2022 1:00,SOL/USD,83,83.837,82.869,82.976,416.594816,34567.37145
1.64662E+12,3/7/2022 2:00,SOL/USD,82.976,83.33,81.796,81.988,924.861895,75827.57705
1.64662E+12,3/7/2022 3:00,SOL/USD,81.988,82.612,81.5,82.333,943.798304,77705.74576
1.64663E+12,3/7/2022 4:00,SOL/USD,82.333,82.971,82,82.498,349.693595,28849.0222
1.64663E+12,3/7/2022 5:00,SOL/USD,82.498,83.299,82.432,82.744,93.751542,7757.377591
1.64663E+12,3/7/2022 6:00,SOL/USD,82.744,83.37,82.712,83.263,217.403478,18101.66579
1.64664E+12,3/7/2022 7:00,SOL/USD,83.263,83.379,81.333,81.844,1049.639026,85906.65644
1.64664E+12,3/7/2022 8:00,SOL/USD,81.844,82.471,81.354,82.471,64.426015,5313.277883
1.64664E+12,3/7/2022 9:00,SOL/USD,82.471,82.9,82.201,82.203,31.918353,2623.784372
1.64665E+12,3/7/2022 10:00,SOL/USD,82.203,82.712,81.952,82.144,97.345892,7996.380952
1.64665E+12,3/7/2022 11:00,SOL/USD,82.144,83.132,82.123,83.067,366.966402,30482.79811
1.64665E+12,3/7/2022 12:00,SOL/USD,83.067,84.591,83.067,84.157,2829.051595,238084.4951
1.64666E+12,3/7/2022 13:00,SOL/USD,84.157,85.799,84.068,85.611,1648.215672,141105.3919
1.64666E+12,3/7/2022 14:00,SOL/USD,85.611,86.552,85.21,85.353,1427.228466,121818.2313
1.64667E+12,3/7/2022 15:00,SOL/USD,85.353,85.7,84.621,84.941,270.822031,23003.89414
1.64667E+12,3/7/2022 16:00,SOL/USD,84.941,86.082,84.213,84.303,841.415069,70933.81456
1.64667E+12,3/7/2022 17:00,SOL/USD,84.303,84.507,83.712,83.854,1371.711693,115023.5123
1.64668E+12,3/7/2022 18:00,SOL/USD,83.854,83.854,82.393,82.745,156.807049,12974.99927
1.64668E+12,3/7/2022 19:00,SOL/USD,82.745,83.066,80.1,80.4,691.086142,55563.32582
1.64668E+12,3/7/2022 20:00,SOL/USD,80.4,81.755,80.02,81.065,348.298025,28234.7794
1.64669E+12,3/7/2022 21:00,SOL/USD,81.065,82.189,80.82,81.421,378.682663,30832.7211
1.64669E+12,3/7/2022 22:00,SOL/USD,81.421,82.831,81.209,81.944,341.886851,28015.57612
1.64669E+12,3/7/2022 23:00,SOL/USD,81.944,82.913,81.713,81.738,190.230511,15549.06151
1.6467E+12,3/8/2022 0:00,SOL/USD,81.738,82.758,81.382,82.38,391.919207,32286.30427
1.6467E+12,3/8/2022 1:00,SOL/USD,82.38,82.983,81.936,82.746,408.787525,33825.53254
1.6467E+12,3/8/2022 2:00,SOL/USD,82.746,84.447,82.49,83.685,235.054374,19670.52529
1.64671E+12,3/8/2022 3:00,SOL/USD,83.685,83.912,83.138,83.409,313.624728,26159.12494
1.64671E+12,3/8/2022 4:00,SOL/USD,83.409,84.238,83.257,83.358,91.885265,7659.37192
1.64672E+12,3/8/2022 5:00,SOL/USD,83.358,83.59,82.821,83.474,117.541274,9811.640306
1.64672E+12,3/8/2022 6:00,SOL/USD,83.474,84,82.59,82.873,43.530409,3607.495585
1.64672E+12,3/8/2022 7:00,SOL/USD,82.873,83.619,82.539,82.985,17.573011,1458.296318
1.64673E+12,3/8/2022 8:00,SOL/USD,82.985,84.8,82.718,84.034,83.729731,7036.144215
1.64673E+12,3/8/2022 9:00,SOL/USD,84.034,84.136,83.603,83.974,23.903047,2007.234469
1.64673E+12,3/8/2022 10:00,SOL/USD,83.974,84.11,83.298,84.056,136.3597,11461.85094
1.64674E+12,3/8/2022 11:00,SOL/USD,84.056,84.126,83.209,84.015,166.551524,13992.82629
1.64674E+12,3/8/2022 12:00,SOL/USD,84.015,84.45,83.655,84.122,145.043193,12201.32348
1.64674E+12,3/8/2022 13:00,SOL/USD,84.122,84.413,83.338,84,183.783154,15437.78494
1.64675E+12,3/8/2022 14:00,SOL/USD,84,84.383,83.319,83.51,444.896755,37153.32801
1.64675E+12,3/8/2022 15:00,SOL/USD,83.51,83.621,81.807,82.883,789.908004,65469.9451
1.64676E+12,3/8/2022 16:00,SOL/USD,82.883,83.2,80.844,82.015,2585.936483,212085.5807
1.64676E+12,3/8/2022 17:00,SOL/USD,82.015,84,81.704,83.473,634.221037,52940.33262
1.64676E+12,3/8/2022 18:00,SOL/USD,83.473,84.837,82.71,82.71,206.340116,17066.39099
1.64677E+12,3/8/2022 19:00,SOL/USD,82.71,83.115,81.96,82.776,377.840313,31276.10975
1.64677E+12,3/8/2022 20:00,SOL/USD,82.776,83.14,81.678,81.907,786.409399,64412.43464
1.64677E+12,3/8/2022 21:00,SOL/USD,81.907,82.096,81.566,81.803,426.906405,34922.22465
1.64678E+12,3/8/2022 22:00,SOL/USD,81.803,82.015,81.439,81.771,193.393477,15813.97801
1.64678E+12,3/8/2022 23:00,SOL/USD,81.771,82.442,81.771,82.345,288.973331,23795.50894
1.64678E+12,3/9/2022 0:00,SOL/USD,82.345,83.2,81.986,83.096,103.371193,8589.732654
1.64679E+12,3/9/2022 1:00,SOL/USD,83.096,84.274,82.78,84.246,2060.608589,173598.0312
1.64679E+12,3/9/2022 2:00,SOL/USD,84.246,84.493,83.58,84.361,78.299776,6605.447403
1.64679E+12,3/9/2022 3:00,SOL/USD,84.361,88.549,84.305,87.881,7923.050837,696285.6306
1.6468E+12,3/9/2022 4:00,SOL/USD,87.881,88.59,87.698,88.279,888.496367,78435.57078
1.6468E+12,3/9/2022 5:00,SOL/USD,88.279,88.279,87.047,87.051,989.202321,86111.05125
1.64681E+12,3/9/2022 6:00,SOL/USD,87.051,88.583,87.051,88.58,302.252257,26773.50493
1.64681E+12,3/9/2022 7:00,SOL/USD,88.58,89.632,88.167,89.2,341.163776,30431.80882
1.64681E+12,3/9/2022 8:00,SOL/USD,89.2,89.476,88.312,89.072,195.198957,17386.7615
1.64682E+12,3/9/2022 9:00,SOL/USD,89.072,89.213,88.542,88.542,172.082696,15236.54607
1.64682E+12,3/9/2022 10:00,SOL/USD,88.542,88.869,88.34,88.862,361.551174,32128.16042
1.64682E+12,3/9/2022 11:00,SOL/USD,88.862,89.061,87.963,88.282,118.217087,10436.44087
1.64683E+12,3/9/2022 12:00,SOL/USD,88.282,89.084,87.226,87.861,354.342221,31132.86188
1.64683E+12,3/9/2022 13:00,SOL/USD,87.861,88.238,86.593,86.996,207.637825,18063.66022
1.64683E+12,3/9/2022 14:00,SOL/USD,86.996,88.5,86.953,87.876,1034.96636,90948.70385
1.64684E+12,3/9/2022 15:00,SOL/USD,87.876,89.2,87.457,89.01,4958.74724,441378.0918
1.64684E+12,3/9/2022 16:00,SOL/USD,89.01,89.365,88.162,88.476,2193.923346,194109.562
1.64685E+12,3/9/2022 17:00,SOL/USD,88.476,88.615,87.781,88.393,200.287921,17704.0502
1.64685E+12,3/9/2022 18:00,SOL/USD,88.393,88.393,86.764,87.191,2613.47248,227871.279
1.64685E+12,3/9/2022 19:00,SOL/USD,87.191,87.52,86.105,87.097,380.010081,33097.73802
1.64686E+12,3/9/2022 20:00,SOL/USD,87.097,87.6,86.221,86.358,86.094582,7434.955912
1.64686E+12,3/9/2022 21:00,SOL/USD,86.358,87.055,86.173,87.055,307.470409,26766.83646
1.64686E+12,3/9/2022 22:00,SOL/USD,87.055,87.725,86.969,87.653,227.331749,19926.3098
1.64687E+12,3/9/2022 23:00,SOL/USD,87.653,88.873,87.653,88.134,639.081227,56324.78486
1.64687E+12,3/10/2022 0:00,SOL/USD,88.134,88.535,87.642,87.891,186.746118,16413.30306
1.64687E+12,3/10/2022 1:00,SOL/USD,87.891,88.189,86.094,86.309,138.004083,11910.9944
1.64688E+12,3/10/2022 2:00,SOL/USD,86.309,86.659,85.46,85.57,469.624466,40185.76556
1.64688E+12,3/10/2022 3:00,SOL/USD,85.57,85.986,85.376,85.376,362.232552,30925.96636
1.64688E+12,3/10/2022 4:00,SOL/USD,85.376,85.497,83.119,83.245,1162.544537,96776.01998
1.64689E+12,3/10/2022 5:00,SOL/USD,83.245,83.245,82.245,82.777,359.88381,29790.10214
1.64689E+12,3/10/2022 6:00,SOL/USD,82.777,83.069,82.03,82.61,187.654291,15502.12098
1.6469E+12,3/10/2022 7:00,SOL/USD,82.61,82.904,82.294,82.802,132.659272,10984.45304
1.6469E+12,3/10/2022 8:00,SOL/USD,82.802,82.802,81.937,82.734,193.20553,15984.66632
1.6469E+12,3/10/2022 9:00,SOL/USD,82.734,83.104,82.514,82.749,144.354196,11945.16536
1.64691E+12,3/10/2022 10:00,SOL/USD,82.749,82.996,82.425,82.425,62.429761,5145.77305
1.64691E+12,3/10/2022 11:00,SOL/USD,82.425,82.425,81.997,82.179,118.542631,9741.714873
1.64691E+12,3/10/2022 12:00,SOL/USD,82.179,82.887,81.971,82.741,124.123377,10270.09234
1.64692E+12,3/10/2022 13:00,SOL/USD,82.741,83.907,80.834,81.746,260.563573,21300.02984
1.64692E+12,3/10/2022 14:00,SOL/USD,81.746,82.26,81.338,82.219,781.228497,64231.82579
1.64692E+12,3/10/2022 15:00,SOL/USD,82.219,83.405,81.684,81.886,690.509452,56543.05699
1.64693E+12,3/10/2022 16:00,SOL/USD,81.886,82.436,81.766,82.276,488.080537,40157.31426
1.64693E+12,3/10/2022 17:00,SOL/USD,82.276,82.536,81.895,82.02,756.645079,62060.02938
1.64694E+12,3/10/2022 18:00,SOL/USD,82.02,82.371,81.782,82.12,302.780448,24864.33039
1.64694E+12,3/10/2022 19:00,SOL/USD,82.12,82.746,81.904,82.473,415.318366,34252.5516
1.64694E+12,3/10/2022 20:00,SOL/USD,82.473,83.346,82.236,83.344,165.133193,13762.86084
1.64695E+12,3/10/2022 21:00,SOL/USD,83.344,83.344,82.719,82.864,267.608184,22175.08456
1.64695E+12,3/10/2022 22:00,SOL/USD,82.864,84.065,82.092,83.331,424.672385,35388.37451
1.64695E+12,3/10/2022 23:00,SOL/USD,83.331,83.716,82.799,83.025,169.042581,14034.76029
1.64696E+12,3/11/2022 0:00,SOL/USD,83.025,83.18,82.357,82.435,270.387386,22289.38416
1.64696E+12,3/11/2022 1:00,SOL/USD,82.435,82.435,81.384,81.39,1782.59397,145085.3232
1.64696E+12,3/11/2022 2:00,SOL/USD,81.39,81.739,80.885,81.43,552.839674,45017.73465
1.64697E+12,3/11/2022 3:00,SOL/USD,81.43,82.066,81.43,82.05,369.584008,30324.36786
1.64697E+12,3/11/2022 4:00,SOL/USD,82.05,82.073,80.43,80.765,274.401126,22162.00694
1.64697E+12,3/11/2022 5:00,SOL/USD,80.765,81.559,80.3,81.559,457.729332,37331.94659
1.64698E+12,3/11/2022 6:00,SOL/USD,81.559,82.385,81.338,81.773,223.035214,18238.25855
1.64698E+12,3/11/2022 7:00,SOL/USD,81.773,82.67,81.773,82.417,143.034574,11788.48049
1.64699E+12,3/11/2022 8:00,SOL/USD,82.417,82.513,81.604,81.969,19.858627,1627.791797
1.64699E+12,3/11/2022 9:00,SOL/USD,81.969,82.385,81.808,82.15,133.332558,10953.26964
1.64699E+12,3/11/2022 10:00,SOL/USD,82.15,82.225,81.866,81.932,109.300668,8955.222331
1.647E+12,3/11/2022 11:00,SOL/USD,81.932,83.83,81.286,83.327,225.153274,18761.34686
1.647E+12,3/11/2022 12:00,SOL/USD,83.327,84.211,83.327,83.625,267.570256,22375.56266
1.647E+12,3/11/2022 13:00,SOL/USD,83.625,83.625,82.44,82.656,402.099312,33235.92073
1.64701E+12,3/11/2022 14:00,SOL/USD,82.656,83.035,82.256,82.396,572.948986,47208.70465
1.64701E+12,3/11/2022 15:00,SOL/USD,82.396,82.396,81.424,81.825,234.903832,19221.00605
1.64701E+12,3/11/2022 16:00,SOL/USD,81.825,81.825,80.523,80.926,508.696181,41166.74714
1.64702E+12,3/11/2022 17:00,SOL/USD,80.926,81.071,80.687,81.071,180.355688,14621.61598
1.64702E+12,3/11/2022 18:00,SOL/USD,81.071,81.463,80.605,80.653,208.8975,16848.21007
1.64703E+12,3/11/2022 19:00,SOL/USD,80.653,81.195,80.445,80.561,329.672242,26558.72549
1.64703E+12,3/11/2022 20:00,SOL/USD,80.561,80.963,80.132,80.419,1333.711139,107255.7161
1.64703E+12,3/11/2022 21:00,SOL/USD,80.419,81.484,80.348,81.324,572.153038,46529.77366
1.64704E+12,3/11/2022 22:00,SOL/USD,81.324,81.554,81.083,81.206,210.818174,17119.70064
1.64704E+12,3/11/2022 23:00,SOL/USD,81.206,81.333,80.614,80.623,96.732322,7798.849997
1.64704E+12,3/12/2022 0:00,SOL/USD,80.623,81.757,80.623,81.632,111.281545,9084.135081
1.64705E+12,3/12/2022 1:00,SOL/USD,81.632,82.429,81.557,82.429,868.508577,71590.29349
1.64705E+12,3/12/2022 2:00,SOL/USD,82.429,82.756,81.885,81.96,420.573263,34470.18464
1.64705E+12,3/12/2022 3:00,SOL/USD,81.96,82.282,81.827,81.9,212.268929,17384.82529
1.64706E+12,3/12/2022 4:00,SOL/USD,81.9,82.517,81.404,82.086,187.480383,15389.51472
1.64706E+12,3/12/2022 5:00,SOL/USD,82.086,82.216,81.855,82.093,128.150251,10520.23856
1.64706E+12,3/12/2022 6:00,SOL/USD,82.093,82.232,81.598,81.711,188.089009,15368.94101
1.64707E+12,3/12/2022 7:00,SOL/USD,81.711,81.78,81.413,81.757,67.145338,5489.601399
1.64707E+12,3/12/2022 8:00,SOL/USD,81.757,81.773,80.676,81.145,175.088285,14207.53889
1.64708E+12,3/12/2022 9:00,SOL/USD,81.145,81.515,81.145,81.289,15.361405,1248.713251
1.64708E+12,3/12/2022 10:00,SOL/USD,81.289,81.346,81.073,81.314,6.231719,506.7259988
1.64708E+12,3/12/2022 11:00,SOL/USD,81.314,81.623,81,81.229,37.704792,3062.722549
1.64709E+12,3/12/2022 12:00,SOL/USD,81.229,81.722,81,81.491,147.645643,12031.79109
1.64709E+12,3/12/2022 13:00,SOL/USD,81.491,81.79,81.407,81.435,67.275583,5478.587102
1.64709E+12,3/12/2022 14:00,SOL/USD,81.435,81.659,81.021,81.262,69.216904,5624.704053
1.6471E+12,3/12/2022 15:00,SOL/USD,81.262,82.191,81.123,81.786,351.734564,28766.96305
1.6471E+12,3/12/2022 16:00,SOL/USD,81.786,82.213,81.563,82,177.735604,14574.31953
1.6471E+12,3/12/2022 17:00,SOL/USD,82,82.17,81.81,82.17,148.678507,12216.91292
1.64711E+12,3/12/2022 18:00,SOL/USD,82.17,82.39,81.832,82.113,121.839286,10004.58929
1.64711E+12,3/12/2022 19:00,SOL/USD,82.113,82.113,81.652,81.761,864.596834,70690.30174
1.64712E+12,3/12/2022 20:00,SOL/USD,81.761,82.131,81.591,82.015,121.838537,9992.587612
1.64712E+12,3/12/2022 21:00,SOL/USD,82.015,82.205,81.697,81.751,81.065201,6627.161247
1.64712E+12,3/12/2022 22:00,SOL/USD,81.751,82.254,81.751,81.943,375.071377,30734.47385
1.64713E+12,3/12/2022 23:00,SOL/USD,81.943,82.053,81.351,81.351,225.561325,18349.63935
1.64713E+12,3/13/2022 0:00,SOL/USD,81.351,81.673,81.057,81.083,125.28709,10158.65312
1.64713E+12,3/13/2022 1:00,SOL/USD,81.083,81.732,81.083,81.279,37.081633,3013.958049
1.64714E+12,3/13/2022 2:00,SOL/USD,81.279,81.761,81.238,81.736,56.397752,4609.726657
1.64714E+12,3/13/2022 3:00,SOL/USD,81.736,82.561,81.736,82.561,425.964006,35168.0143
1.64714E+12,3/13/2022 4:00,SOL/USD,82.561,83.309,82.358,82.386,115.789752,9539.454508
1.64715E+12,3/13/2022 5:00,SOL/USD,82.386,82.835,82.163,82.166,174.874096,14368.70497
1.64715E+12,3/13/2022 6:00,SOL/USD,82.166,82.413,82.161,82.396,56.421375,4648.895615
1.64715E+12,3/13/2022 7:00,SOL/USD,82.396,82.411,81.747,81.755,59.765233,4886.106624
1.64716E+12,3/13/2022 8:00,SOL/USD,81.755,81.792,81.54,81.726,40.587002,3317.013325
1.64716E+12,3/13/2022 9:00,SOL/USD,81.726,81.73,81.149,81.328,24.766607,2014.218614
1.64717E+12,3/13/2022 10:00,SOL/USD,81.328,81.455,81.098,81.288,25.674662,2087.041925
1.64717E+12,3/13/2022 11:00,SOL/USD,81.288,81.584,80.907,80.944,141.626492,11463.81477
1.64717E+12,3/13/2022 12:00,SOL/USD,80.944,81.125,80.129,80.419,318.588539,25620.57172
1.64718E+12,3/13/2022 13:00,SOL/USD,80.419,80.939,80.279,80.583,406.791783,32780.50225
1.64718E+12,3/13/2022 14:00,SOL/USD,80.583,81.284,80.583,81.284,182.842848,14862.19806
1.64718E+12,3/13/2022 15:00,SOL/USD,81.284,81.68,81.167,81.273,270.400955,21976.29682
1.64719E+12,3/13/2022 16:00,SOL/USD,81.273,81.416,81.057,81.153,229.384805,18615.26508
1.64719E+12,3/13/2022 17:00,SOL/USD,81.153,82.4,80.854,81.307,134.149653,10907.30584
1.64719E+12,3/13/2022 18:00,SOL/USD,81.307,81.323,80.894,80.894,71.151903,5755.762041
1.6472E+12,3/13/2022 19:00,SOL/USD,80.894,80.894,80.363,80.546,96.591355,7780.04728
1.6472E+12,3/13/2022 20:00,SOL/USD,80.546,80.546,78.647,79.621,1986.386144,158158.0512
1.64721E+12,3/13/2022 21:00,SOL/USD,79.621,80.12,79.6,80.03,96.933755,7757.608413
1.64721E+12,3/13/2022 22:00,SOL/USD,80.03,80.227,77.801,78.254,579.345772,45336.12404
1.64721E+12,3/13/2022 23:00,SOL/USD,78.254,79.143,77.894,78.9,1190.426009,93924.61211
1.64722E+12,3/14/2022 0:00,SOL/USD,78.9,79.131,78,78.928,265.050756,20919.92607
1.64722E+12,3/14/2022 1:00,SOL/USD,78.928,79.487,78.543,78.768,159.385348,12554.46509
1.64722E+12,3/14/2022 2:00,SOL/USD,78.768,79.273,78.59,78.893,130.723256,10313.14984
1.64723E+12,3/14/2022 3:00,SOL/USD,78.893,79.925,78.738,79.623,133.284615,10612.5209
1.64723E+12,3/14/2022 4:00,SOL/USD,79.623,81.394,79.623,80.202,206.953085,16598.05132
1.64723E+12,3/14/2022 5:00,SOL/USD,80.202,80.569,80.202,80.299,105.844666,8499.220835
1.64724E+12,3/14/2022 6:00,SOL/USD,80.299,80.705,80.134,80.366,9.867109,792.9800819
1.64724E+12,3/14/2022 7:00,SOL/USD,80.366,80.957,80.211,80.91,56.439366,4566.509103
